dev_num,dev_id_token,cachesize_limit,TransA,TransB,alpha,beta,M,N,K,Asloc,Bsloc,Csloc,CsOutloc,flops,bytes,loc_str,imp,plot_order,T,timer,pred_t,pred_J,perf,energy,EDP,PDP,Performance (Tflops)
1,1,-1, N,N,1.2345,1.1154,10000,10000,2000,-1,-1,0,0,400200000000,1120000000,100,taco-paralia-1.5-fixed-streams,2,1250.0,0.03433991818181818,0.0,0.0,11658.49751552461,13.735967272727272,339912.7883935065,29.14624378881152,11.385251480004502
1,1,-1, N,N,1.2345,1.1154,10000,10000,2000,0,0,0,0,400200000000,1120000000,111,XKBLAS,1,1600.0,0.080421558,0.0,0.0,4980.814929025927,32.1686232,62079.80041345579,12.452037322564818,4.864077079126882
1,1,-1, N,N,1.2345,1.1154,10000,10000,2000,0,0,0,0,400200000000,1120000000,111,cuBLASXt,0,-1.0,0.0513622645,0.0,0.0,7799.799183748318,20.544905800000002,152251.57530866464,19.499497959370792,7.616991390379217
1,1,-1, N,N,1.2345,1.1154,10000,10000,2000,0,0,0,0,400200000000,1120000000,111,qeta-mineta-auto-reptile-fastev,3,2000.0,0.0242054945,0.0,0.0,16533.43706313625,9.6821978,683386.3867798585,41.333592657840626,16.145934631968995
1,1,-1, N,N,1.2345,1.1154,10000,10000,2000,4,2,-1,-1,400200000000,1120000000,35,taco-paralia-1.5-fixed-streams,2,1250.0,0.06867605109090909,0.0,0.0,5827.695374221405,27.470420436363636,84909.93930104522,14.569238435553512,5.69110876388809
1,1,-1, N,N,1.2345,1.1154,10000,10000,2000,4,2,-1,8,400200000000,1120000000,35,XKBLAS,1,1600.0,0.15835304636363637,0.0,0.0,2533.5967577881147,63.34121854545454,16087.704744268038,6.333991894470286,2.4742155837774558
1,1,-1, N,N,1.2345,1.1154,10000,10000,2000,4,2,-1,9,400200000000,1120000000,35,cuBLASXt,0,-1.0,0.17110184,0.0,0.0,2339.8740687948793,68.440736,13692.847500694104,5.849685171987199,2.2850332703074994
1,1,-1, N,N,1.2345,1.1154,10000,10000,2000,4,2,-1,9,400200000000,1120000000,35,qeta-mineta-auto-reptile-fastev,3,2000.0,0.0519861095,0.0,0.0,7698.212382809101,20.7944438,148156.22614183775,19.24553095702275,7.5177855300870124
1,1,-1, N,N,1.2345,1.1154,10000,10000,2000,4,2,7,7,400200000000,1120000000,835,XKBLAS,1,1600.0,0.1730523581818182,0.0,0.0,2319.2838964706425,69.22094327272727,13487.979643978411,5.798209741176606,2.264925680147112
1,1,-1, N,N,1.2345,1.1154,10000,10000,2000,4,2,7,7,400200000000,1120000000,835,cuBLASXt,0,-1.0,0.11197346999999999,0.0,0.0,3583.0965769972854,44.789388,32176.804473526852,8.957741442493212,3.4991177509739115
1,1,-1, N,N,1.2345,1.1154,10000,10000,2000,4,2,7,7,400200000000,1120000000,835,qeta-mineta-auto-reptile-fastev,3,2000.0,0.02499349,0.0,0.0,16012.172440255474,9.997396,640974.2805864427,40.03043110063869,15.636887148686986
1,1,-1, N,N,1.2345,1.1154,10000,10000,10000,-1,-1,-1,-1,2000200000000,2400000000,0,taco-paralia-1.5-fixed-streams,2,2500.0,0.1815357109090909,0.0,0.0,11018.26038602821,72.61428436363636,303506.326760008,27.54565096507053,10.760019908230674
1,1,-1, N,N,1.2345,1.1154,10000,10000,10000,-1,-1,-1,8,2000200000000,2400000000,0,XKBLAS,1,1600.0,0.34484917181818187,0.0,0.0,5802.608786783697,137.93966872727273,84210.27914942426,14.506521966959241,5.666610143343454
1,1,-1, N,N,1.2345,1.1154,10000,10000,10000,-1,-1,-1,9,2000200000000,2400000000,0,cuBLASXt,0,-1.0,0.44003959454545455,0.0,0.0,4545.551442737639,176.01583781818184,51655.67524371284,11.363878606844096,4.439015080798476
1,1,-1, N,N,1.2345,1.1154,10000,10000,10000,-1,-1,-1,9,2000200000000,2400000000,0,qeta-mineta-auto-reptile-fastev,3,5000.0,0.1522706,0.0,0.0,13135.925011118065,60.90824,431384.57208947337,32.83981252779516,12.828051768669985
1,1,-1, N,N,1.2345,1.1154,10000,10000,10000,-1,-1,0,0,2000200000000,2400000000,100,XKBLAS,1,1600.0,0.3041924118181818,0.0,0.0,6576.501121233534,121.67696472727272,108143.12285401081,16.441252803083835,6.422364376204623
1,1,-1, N,N,1.2345,1.1154,10000,10000,10000,-1,-1,0,0,2000200000000,2400000000,100,cuBLASXt,0,-1.0,0.409102725,0.0,0.0,4889.366451319251,163.64109000000002,59766.3481104308,12.223416128298126,4.774771925116456
1,1,-1, N,N,1.2345,1.1154,10000,10000,10000,-1,-1,0,0,2000200000000,2400000000,100,qeta-mineta-auto-reptile-fastev,3,5000.0,0.13263758,0.0,0.0,15080.19074311377,53.055032,568530.3838569378,37.70047685778442,14.72674877257204
1,1,-1, N,N,1.2345,1.1154,10000,10000,10000,-1,-1,0,0,2000200000000,2400000000,100,taco-paralia-1.5-fixed-streams,2,2500.0,0.15843696818181818,0.0,0.0,12624.609646809278,63.374787272727275,398452.89301219984,31.5615241170232,12.328720358212186
1,1,-1, N,N,1.2345,1.1154,10000,10000,10000,0,0,0,0,2000200000000,2400000000,111,XKBLAS,1,1600.0,0.22659129636363637,0.0,0.0,8830.84100501712,90.63651854545455,195035.32362391846,22.0771025125428,8.623868168962032
1,1,-1, N,N,1.2345,1.1154,10000,10000,10000,0,0,0,0,2000200000000,2400000000,111,cuBLASXt,0,-1.0,0.15035890000000002,0.0,0.0,13304.05486357054,60.14356,442535.28331618605,33.26013715892635,12.992241077705605
1,1,-1, N,N,1.2345,1.1154,10000,10000,10000,0,0,0,0,2000200000000,2400000000,111,qeta-mineta-auto-reptile-fastev,3,5000.0,0.11593616,0.0,0.0,17252.59842768656,46.374464,744130.3856305719,43.131496069216404,16.848240652037656
1,1,-1, N,N,1.2345,1.1154,10000,10000,10000,0,0,0,0,2000200000000,2400000000,111,taco-paralia-1.5-fixed-streams,2,2500.0,0.14223124,0.0,0.0,14063.019435587921,56.89249600000001,494421.4602307278,35.1575485889698,13.73341741756633
1,1,-1, N,N,1.2345,1.1154,10000,10000,10000,4,2,-1,-1,2000200000000,2400000000,35,taco-paralia-1.5-fixed-streams,2,2500.0,0.14971354090909092,0.0,0.0,13360.219967999281,59.88541636363637,446239.9954256511,33.400549919998205,13.047089812499298
1,1,-1, N,N,1.2345,1.1154,10000,10000,10000,4,2,-1,8,2000200000000,2400000000,35,XKBLAS,1,1600.0,0.3388955454545454,0.0,0.0,5905.286511669328,135.55821818181818,87227.95504515475,14.763216279173319,5.766881359052078
1,1,-1, N,N,1.2345,1.1154,10000,10000,10000,4,2,-1,9,2000200000000,2400000000,35,cuBLASXt,0,-1.0,0.20323915499999998,0.0,0.0,9842.939326832025,81.29566200000001,242241.43310243962,24.607348317080064,9.6122454363594
1,1,-1, N,N,1.2345,1.1154,10000,10000,10000,4,2,7,7,2000200000000,2400000000,835,XKBLAS,1,1600.0,0.3545956718181818,0.0,0.0,5645.005397100069,141.83826872727272,79725.35045679407,14.112513492750173,5.512700583105536
1,1,-1, N,N,1.2345,1.1154,10000,10000,10000,4,2,7,7,2000200000000,2400000000,835,cuBLASXt,0,-1.0,0.20126862,0.0,0.0,9941.687774403343,80.507448,247186.11547476216,24.854219436008353,9.708679467190764
1,1,-1, N,N,1.2345,1.1154,16384,16384,16384,-1,-1,-1,-1,8796629893120,6442450944,0,taco-paralia-1.5-fixed-streams,2,4096.0,0.5563055109090909,0.0,0.0,15812.62583274336,222.52220436363638,625099.3323503964,39.531564581858404,15.442017414788438
1,1,-1, N,N,1.2345,1.1154,16384,16384,16384,-1,-1,-1,8,8796629893120,6442450944,0,XKBLAS,1,1600.0,1.154703018181818,0.0,0.0,7618.808906241614,461.8812072727273,145129.31229302284,19.047022265604035,7.440243072501576
1,1,-1, N,N,1.2345,1.1154,16384,16384,16384,-1,-1,-1,9,8796629893120,6442450944,0,cuBLASXt,0,-1.0,1.0509454854545455,0.0,0.0,8464.766030520237,420.3781941818182,179876.17096172294,21.16191507630059,8.266373076679919
1,1,-1, N,N,1.2345,1.1154,16384,16384,16384,-1,-1,-1,9,8796629893120,6442450944,0,qeta-mineta-auto-reptile-fastev,3,4096.0,0.5548088236363636,0.0,0.0,15856.656024509915,221.92352945454547,628640.5082597845,39.64164006127479,15.485015648935464
1,1,-1, N,N,1.2345,1.1154,16384,16384,16384,-1,-1,0,0,8796629893120,6442450944,100,XKBLAS,1,1600.0,1.0737858,0.0,0.0,8192.616710385773,429.51432,167806.69872852648,20.481541775964434,8.000602256236107
1,1,-1, N,N,1.2345,1.1154,16384,16384,16384,-1,-1,0,0,8796629893120,6442450944,100,cuBLASXt,0,-1.0,0.9088835200000001,0.0,0.0,9678.684867156186,363.553408,234196.80638533738,24.196712167890464,9.451840690582213
1,1,-1, N,N,1.2345,1.1154,16384,16384,16384,-1,-1,0,0,8796629893120,6442450944,100,qeta-mineta-auto-reptile-fastev,3,4096.0,0.510139385,0.0,0.0,17243.63155898869,204.055754,743359.2455745309,43.109078897471726,16.839483944324893
1,1,-1, N,N,1.2345,1.1154,16384,16384,16384,-1,-1,0,0,8796629893120,6442450944,100,taco-paralia-1.5-fixed-streams,2,4096.0,0.5252899872727272,0.0,0.0,16746.26351980115,210.11599490909092,701094.522698042,41.86565879950287,16.35377296855581
1,1,-1, N,N,1.2345,1.1154,16384,16384,16384,0,0,0,0,8796629893120,6442450944,111,XKBLAS,1,1600.0,0.8729601481818181,0.0,0.0,10077.56299536907,349.18405927272727,253912.87358470616,25.19390748842267,9.841370112665107
1,1,-1, N,N,1.2345,1.1154,16384,16384,16384,0,0,0,0,8796629893120,6442450944,111,cuBLASXt,0,-1.0,0.504159755,0.0,0.0,17448.290092025658,201.663902,761115.3419813161,43.620725230064146,17.039345792993807
1,1,-1, N,N,1.2345,1.1154,16384,16384,16384,0,0,0,0,8796629893120,6442450944,111,qeta-mineta-auto-reptile-fastev,3,8192.0,0.495855085,0.0,0.0,17740.32461485183,198.34203399999998,786797.8183547403,44.35081153712957,17.32453575669124
1,1,-1, N,N,1.2345,1.1154,16384,16384,16384,0,0,0,0,8796629893120,6442450944,111,taco-paralia-1.5-fixed-streams,2,4096.0,0.589386045,0.0,0.0,16961.83961368652,235.754418,742088.5411570545,42.4045990342163,16.56429649774074
1,1,-1, N,N,1.2345,1.1154,16384,16384,16384,4,2,-1,-1,8796629893120,6442450944,35,taco-paralia-1.5-fixed-streams,2,4096.0,0.5232580272727273,0.0,0.0,16898.379802661304,209.30321090909092,715914.6860577413,42.245949506653254,16.50232402603643
1,1,-1, N,N,1.2345,1.1154,16384,16384,16384,4,2,-1,8,8796629893120,6442450944,35,XKBLAS,1,1600.0,1.1302479454545455,0.0,0.0,7784.67095017575,452.09917818181816,151536.9194265535,19.461677375439372,7.602217724781005
1,1,-1, N,N,1.2345,1.1154,16384,16384,16384,4,2,-1,9,8796629893120,6442450944,35,cuBLASXt,0,-1.0,0.573474,0.0,0.0,15339.682687849761,229.38959999999997,588283.3444222311,38.349206719624405,14.980158874853283
1,1,-1, N,N,1.2345,1.1154,16384,16384,16384,4,2,7,7,8796629893120,6442450944,835,XKBLAS,1,1600.0,1.1308773636363636,0.0,0.0,7780.963175209418,452.35094545454547,151405.13485671525,19.452407938023548,7.5985968507904476
1,1,-1, N,N,1.2345,1.1154,16384,16384,16384,4,2,7,7,8796629893120,6442450944,835,cuBLASXt,0,-1.0,0.56282484,0.0,0.0,15629.860771521087,225.129936,610748.236342623,39.074651928802716,15.263535909688562
1,1,-1, N,N,1.2345,1.1154,30000,30000,3000,-1,-1,-1,-1,5401800000000,8640000000,0,taco-paralia-1.5-fixed-streams,2,3000.0,0.49095543454545454,0.0,0.0,11002.657371958085,196.38217381818183,302646.98068928125,27.506643429895217,10.744782589802817
1,1,-1, N,N,1.2345,1.1154,30000,30000,3000,-1,-1,-1,8,5401800000000,8640000000,0,XKBLAS,1,1600.0,1.1250759090909093,0.0,0.0,4802.731285818574,450.0303636363637,57683.11792850753,12.006828214546434,4.690167271307201
1,1,-1, N,N,1.2345,1.1154,30000,30000,3000,-1,-1,-1,9,5401800000000,8640000000,0,cuBLASXt,0,-1.0,5.230146727272728,0.0,0.0,1032.8661462318425,2092.058690909091,2667.1495692009817,2.5821653655796064,1.0086583459295337
1,1,-1, N,N,1.2345,1.1154,30000,30000,3000,-1,-1,-1,9,5401800000000,8640000000,0,qeta-mineta-auto-reptile-fastev,3,3000.0,0.5493887890909092,0.0,0.0,9832.56898619495,219.75551563636364,241703.12378671288,24.58142246548738,9.602118150581006
1,1,-1, N,N,1.2345,1.1154,30000,30000,3000,-1,-1,0,0,5401800000000,8640000000,100,XKBLAS,1,1600.0,0.7365736563636364,0.0,0.0,7334.594985262557,294.62946254545454,134507.42246143814,18.33648746315639,7.162690415295466
1,1,-1, N,N,1.2345,1.1154,30000,30000,3000,-1,-1,0,0,5401800000000,8640000000,100,cuBLASXt,0,-1.0,4.4371528,0.0,0.0,1217.4226565496688,1774.86112,3705.3567938774368,3.0435566413741713,1.188889313036786
1,1,-1, N,N,1.2345,1.1154,30000,30000,3000,-1,-1,0,0,5401800000000,8640000000,100,qeta-mineta-auto-reptile-fastev,3,3000.0,0.317183005,0.0,0.0,17030.547258051658,126.87320199999999,725098.8707252314,42.576368145129145,16.631393806691072
1,1,-1, N,N,1.2345,1.1154,30000,30000,3000,-1,-1,0,0,5401800000000,8640000000,100,taco-paralia-1.5-fixed-streams,2,3000.0,0.3203653409090909,0.0,0.0,16861.38066611851,128.14613636363637,710765.6530312255,42.153451665296274,16.46619205675636
1,1,-1, N,N,1.2345,1.1154,30000,30000,3000,0,0,0,0,5401800000000,8640000000,111,XKBLAS,1,1600.0,0.6910158081818182,0.0,0.0,7818.125484840438,276.40632327272726,152826.00735307843,19.54531371210109,7.63488816878949
1,1,-1, N,N,1.2345,1.1154,30000,30000,3000,0,0,0,0,5401800000000,8640000000,111,cuBLASXt,0,-1.0,0.38970539,0.0,0.0,13861.393503126033,155.88215599999998,480350.8803650136,34.65348375781508,13.536517092896517
1,1,-1, N,N,1.2345,1.1154,30000,30000,3000,0,0,0,0,5401800000000,8640000000,111,qeta-mineta-auto-reptile-fastev,3,3000.0,0.30880001,0.0,0.0,17492.875090729358,123.520004,765001.697766859,43.7321877268234,17.08288583079039
1,1,-1, N,N,1.2345,1.1154,30000,30000,3000,4,2,-1,-1,5401800000000,8640000000,35,taco-paralia-1.5-fixed-streams,2,3000.0,0.45716677000000006,0.0,0.0,11815.923616151964,182.866708,349043.20935022866,29.539809040379907,11.538987906398402
1,1,-1, N,N,1.2345,1.1154,30000,30000,3000,4,2,-1,8,5401800000000,8640000000,35,XKBLAS,1,1600.0,1.1216908454545453,0.0,0.0,4817.592149011427,448.67633818181815,58045.07821230962,12.043980372528567,4.704679833018972
1,1,-1, N,N,1.2345,1.1154,30000,30000,3000,4,2,-1,9,5401800000000,8640000000,35,cuBLASXt,0,-1.0,1.11446255,0.0,0.0,4847.048450907644,445.78502,58735.2844037432,12.117621127269112,4.733445752839496
1,1,-1, N,N,1.2345,1.1154,30000,30000,3000,4,2,-1,9,5401800000000,8640000000,35,qeta-mineta-auto-reptile-fastev,3,3000.0,0.45658936,0.0,0.0,11830.825541718605,182.635744,349922.9628824048,29.57706385429651,11.553540568084575
1,1,-1, N,N,1.2345,1.1154,30000,30000,3000,4,2,7,7,5401800000000,8640000000,835,XKBLAS,1,1600.0,1.2234145818181819,0.0,0.0,4417.755082085637,489.36583272727273,48818.03707838906,11.04438770521409,4.314213947349255
1,1,-1, N,N,1.2345,1.1154,30000,30000,3000,4,2,7,7,5401800000000,8640000000,835,cuBLASXt,0,-1.0,0.55942464,0.0,0.0,9662.676458251457,223.76985599999998,233575.0613783886,24.156691145628642,9.436207478761188
1,1,-1, N,N,1.2345,1.1154,30000,30000,3000,4,2,7,7,5401800000000,8640000000,835,qeta-mineta-auto-reptile-fastev,3,3000.0,0.3105151,0.0,0.0,17396.25548701312,124.20603999999999,756574.2641288852,43.4906387175328,16.98853074903625
1,1,-1, N,N,1.2345,1.1154,30000,30000,6000,-1,-1,-1,-1,10801800000000,10080000000,0,taco-paralia-1.5-fixed-streams,2,3750.0,0.7167203081818182,0.0,0.0,15071.864111107878,286.6881232727273,567929.4509072121,37.67966027776969,14.718617296003787
1,1,-1, N,N,1.2345,1.1154,30000,30000,6000,-1,-1,-1,8,10801800000000,10080000000,0,XKBLAS,1,1600.0,1.588199,0.0,0.0,6802.744740958241,635.2796,115718.00105859514,17.006861852395602,6.643305411092032
1,1,-1, N,N,1.2345,1.1154,30000,30000,6000,-1,-1,-1,9,10801800000000,10080000000,0,cuBLASXt,0,-1.0,4.41116650909091,0.0,0.0,2448.7589582084906,1764.4666036363635,14991.166895369173,6.121897395521227,2.391366170125479
1,1,-1, N,N,1.2345,1.1154,30000,30000,6000,-1,-1,-1,9,10801800000000,10080000000,0,qeta-mineta-auto-reptile-fastev,3,5454.545454545455,0.7228984763636364,0.0,0.0,14944.222360802758,289.1593905454545,558394.3275343966,37.360555902006894,14.593967149221443
1,1,-1, N,N,1.2345,1.1154,30000,30000,6000,-1,-1,0,0,10801800000000,10080000000,100,XKBLAS,1,1600.0,1.3147469545454544,0.0,0.0,8216.221521710342,525.8987818181819,168772.80788555284,20.540553804275856,8.023653829795256
1,1,-1, N,N,1.2345,1.1154,30000,30000,6000,-1,-1,0,0,10801800000000,10080000000,100,cuBLASXt,0,-1.0,3.8737123500000004,0.0,0.0,2788.491070248593,1549.4849399999998,19439.228252008135,6.971227675621483,2.7231358107896417
1,1,-1, N,N,1.2345,1.1154,30000,30000,6000,-1,-1,0,0,10801800000000,10080000000,100,qeta-mineta-auto-reptile-fastev,3,3000.0,0.62561002,0.0,0.0,17266.028190219684,250.24400799999998,745289.3403186449,43.16507047554921,16.86135565451141
1,1,-1, N,N,1.2345,1.1154,30000,30000,6000,-1,-1,0,0,10801800000000,10080000000,100,taco-paralia-1.5-fixed-streams,2,3750.0,0.6455210154545454,0.0,0.0,16733.463686538827,258.2084061818182,700022.1775039247,41.833659216347066,16.341273131385574
1,1,-1, N,N,1.2345,1.1154,30000,30000,6000,0,0,0,0,10801800000000,10080000000,111,XKBLAS,1,1600.0,1.2399681454545455,0.0,0.0,8711.914642245509,495.9872581818182,189755.81343416517,21.779786605613776,8.50772914281788
1,1,-1, N,N,1.2345,1.1154,30000,30000,6000,0,0,0,0,10801800000000,10080000000,111,cuBLASXt,0,-1.0,0.6686133200000001,0.0,0.0,16155.602257969926,267.445328,652511.7842796933,40.389005644924815,15.776955330048755
1,1,-1, N,N,1.2345,1.1154,30000,30000,6000,0,0,0,0,10801800000000,10080000000,111,qeta-mineta-auto-reptile-fastev,3,6000.0,0.61250869,0.0,0.0,17635.341633110504,245.003476,777513.1863919997,44.088354082776256,17.222013313584476
1,1,-1, N,N,1.2345,1.1154,30000,30000,6000,4,2,-1,-1,10801800000000,10080000000,35,taco-paralia-1.5-fixed-streams,2,3750.0,0.6579962763636363,0.0,0.0,16493.161272294037,263.19851054545455,681803.9496037975,41.232903180735086,16.106602804974646
1,1,-1, N,N,1.2345,1.1154,30000,30000,6000,4,2,-1,8,10801800000000,10080000000,35,XKBLAS,1,1600.0,1.6111067545454545,0.0,0.0,6706.08227687534,644.4427018181817,112454.0883869303,16.765205692188346,6.548908473511074
1,1,-1, N,N,1.2345,1.1154,30000,30000,6000,4,2,-1,9,10801800000000,10080000000,35,cuBLASXt,0,-1.0,1.0776196,0.0,0.0,10024.25048089542,431.04784,251226.2982195421,25.06062620223855,9.789307110249434
1,1,-1, N,N,1.2345,1.1154,30000,30000,6000,4,2,-1,9,10801800000000,10080000000,35,qeta-mineta-auto-reptile-fastev,3,3000.0,0.6302206800000001,0.0,0.0,17139.72152607528,252.08827200000002,734425.6077870813,42.8493038151882,16.73800930280789
1,1,-1, N,N,1.2345,1.1154,30000,30000,6000,4,2,7,7,10801800000000,10080000000,835,XKBLAS,1,1600.0,1.6488269272727272,0.0,0.0,6553.764549865867,659.530770909091,107421.44708413932,16.384411374664666,6.400160693228385
1,1,-1, N,N,1.2345,1.1154,30000,30000,6000,4,2,7,7,10801800000000,10080000000,835,cuBLASXt,0,-1.0,0.73082466,0.0,0.0,14781.051537933881,292.329864,546226.969433273,36.952628844834706,14.434620642513556
1,1,-1, N,N,1.2345,1.1154,30000,30000,6000,4,2,7,7,10801800000000,10080000000,835,qeta-mineta-auto-reptile-fastev,3,6000.0,0.61692481,0.0,0.0,17509.102948010895,246.769924,766421.7157821471,43.772757370027236,17.09873334766689
1,1,-1, N,N,1.2345,1.1154,30000,30000,30000,-1,-1,-1,-1,54001800000000,21600000000,0,taco-paralia-1.5-fixed-streams,2,7500.0,3.199096627272727,0.0,0.0,16880.328019337885,1279.6386509090908,712363.690825286,42.20082004834472,16.484695331384653
1,1,-1, N,N,1.2345,1.1154,30000,30000,30000,-1,-1,-1,9,54001800000000,21600000000,0,cuBLASXt,0,-1.0,3.681035190909091,0.0,0.0,14670.631043998419,1472.4140763636365,538081.5056864594,36.676577609996045,14.326788128904706
1,1,-1, N,N,1.2345,1.1154,30000,30000,30000,-1,-1,-1,9,54001800000000,21600000000,0,qeta-mineta-auto-reptile-fastev,3,2048.0,3.7217735454545453,0.0,0.0,14509.981282237373,1488.7094181818181,526359.2930291633,36.274953205593434,14.169903595934935
1,1,-1, N,N,1.2345,1.1154,30000,30000,30000,-1,-1,0,0,54001800000000,21600000000,100,cuBLASXt,0,-1.0,3.2929720000000002,0.0,0.0,16399.51928445395,1317.1888000000001,672377.2746556003,40.99879821113487,16.01515555122456
1,1,-1, N,N,1.2345,1.1154,30000,30000,30000,-1,-1,0,0,54001800000000,21600000000,100,qeta-mineta-auto-reptile-fastev,3,2048.0,3.2513365,0.0,0.0,16609.1100902947,1300.5346,689656.4199332166,41.52277522573676,16.219834072553418
1,1,-1, N,N,1.2345,1.1154,30000,30000,30000,-1,-1,0,0,54001800000000,21600000000,100,taco-paralia-1.5-fixed-streams,2,7500.0,3.1293833363636363,0.0,0.0,17257.317595315195,1251.7533345454544,744575.3527953085,43.14329398828799,16.852849214174995
1,1,-1, N,N,1.2345,1.1154,30000,30000,30000,0,0,0,0,54001800000000,21600000000,111,cuBLASXt,0,-1.0,3.0955388,0.0,0.0,17445.047750920632,1238.21552,760824.5400351046,43.612619377301584,17.03617944425843
1,1,-1, N,N,1.2345,1.1154,30000,30000,30000,0,0,0,0,54001800000000,21600000000,111,qeta-mineta-auto-reptile-fastev,3,2048.0,3.0800462499999997,0.0,0.0,17532.788917024493,1232.0185,768496.728779857,43.831972292561225,17.12186417678173
1,1,-1, N,N,1.2345,1.1154,30000,30000,30000,4,2,-1,-1,54001800000000,21600000000,35,taco-paralia-1.5-fixed-streams,2,7500.0,3.1514718727272726,0.0,0.0,17135.422014396154,1260.5887490909092,734056.7259008026,42.83855503599038,16.733810560933744
1,1,-1, N,N,1.2345,1.1154,30000,30000,30000,4,2,-1,9,54001800000000,21600000000,35,cuBLASXt,0,-1.0,3.25410285,0.0,0.0,16596.010794869027,1301.6411400000002,688611.3559685249,41.49002698717256,16.207041791864285
1,1,-1, N,N,1.2345,1.1154,30000,30000,30000,4,2,7,7,54001800000000,21600000000,835,cuBLASXt,0,-1.0,3.1700619,0.0,0.0,17034.974207673116,1268.02476,725477.512246931,42.58743551918278,16.635716999680778
1,1,-1, N,N,1.2345,1.1154,32768,32768,32768,-1,-1,-1,-1,70370891661312,25769803776,0,taco-paralia-1.5-fixed-streams,2,8192.0,4.093859036363637,0.0,0.0,17195.438878045345,1637.5436145454544,739436.3337968433,42.988597195113364,16.792420779341157
1,1,-1, N,N,1.2345,1.1154,32768,32768,32768,-1,-1,-1,9,70370891661312,25769803776,0,cuBLASXt,0,-1.0,4.496289581818182,0.0,0.0,15651.261709091834,1798.5158327272727,612419.8273179244,39.12815427272958,15.284435262784994
1,1,-1, N,N,1.2345,1.1154,32768,32768,32768,-1,-1,-1,9,70370891661312,25769803776,0,qeta-mineta-auto-reptile-fastev,3,2048.0,4.638777118181818,0.0,0.0,15170.329960388031,1855.5108472727275,575354.5303143581,37.925824900970085,14.814775351941437
